0011225127380;http://world-en.openfoodfacts.org/product/0011225127380/bbq-seasoned-vienna-sausage-valu-time;usda-ndb-import;1489066488;2017-03-09T13:34:48Z;1587580702;2020-04-22T18:38:22Z;Bbq seasoned vienna sausage;;;;;Valu Time,  Topco;valu-time,topco;Canned foods, Canned meats;en:canned-foods,en:canned-meats;Canned foods,Canned meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Sausage: mechanically separated chicken, water, salt, corn syrup. contains 2% or less of: beef, pork, dextrose, natural flavors, sodium nitrite, garlic powder. barbecue sauce: water, tomato paste, sugar, natural flavors, vinegar. contains 2% or less of: hickory smoke flavor, modified corn starch, citric acid, worcestershire sauce (vinegar, molasses, corn syrup, water, salt, caramel color, garlic powder, sugar, spices, tamarind, natural flavor), color added.;;;;;;4 SAUSAGES AND SAUCE (75 g);75;;3;;en:e150c,en:e250,en:e330;E150c - Ammonia caramel,E250 - Sodium nitrite,E330 - Citric acid;0;;;0;;;14;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Kingston Marketing Co;en:canned-meats;Canned meats;;;;;;;;724;724;;13.33;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.073;5.33;4;;;;;;;;;0;;;9.33;;;;2.1325;0.853;;0.0000801;;;;;0.0032;;;;;;;;;;;;;;0.08;;0.00144;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011225127397;http://world-en.openfoodfacts.org/product/0011225127397/vienna-sausage-valu-time;usda-ndb-import;1489066488;2017-03-09T13:34:48Z;1587580702;2020-04-22T18:38:22Z;Vienna Sausage;;;;;Valu Time,  Topco;valu-time,topco;Canned foods, Canned meats;en:canned-foods,en:canned-meats;Canned foods,Canned meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Sausage: mechanically separated chicken, water, salt, corn syrup. contains 2% or less of: beef, pork, dextrose, natural flavors, sodium nitrite, garlic powder. broth: chicken broth.;;;;;;4 SAUSAGES (60 g);60;;1;;en:e250;E250 - Sodium nitrite;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Kingston Marketing Co;en:canned-meats;Canned meats;;;;;;;;837;837;;16.67;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.092;1.67;1.67;;;;;;;;;0;;;11.67;;;;2.625;1.05;;0;;;;;0;;;;;;;;;;;;;;0.1;;0.0018;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0011225127533;http://world-en.openfoodfacts.org/product/0011225127533/seed-fruit-granola-seed-fruit-kingston-marketing-co;usda-ndb-import;1489077965;2017-03-09T16:46:05Z;1587589344;2020-04-22T21:02:24Z;Seed & fruit granola, seed & fruit;;;;;Kingston Marketing Co;kingston-marketing-co;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Fruit and seeds (sunflower seeds, raisins, pumpkin seeds, flax seeds, cranberries), whole grain rolled oats, sugar, honey, sunflower oil, crisp rice (whole grain brown rice, cane syrup, sea salt), almonds, cashews, walnuts, salt.;;;;;;1/3 cup (55 g);55;;0;;;;0;;;0;;;10;c;3;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SWEET P'S BAKE SHOP;en:biscuits;Biscuits;;;;;;;;1904;1904;;23.64;1.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;60;38.18;;;;;;;;;5.5;;;9.09;;;;0.25;0.1;;0;;;;;0;;;;;;;;;;;;;;0.038;;0.00182;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;
0011225127625;http://world-en.openfoodfacts.org/product/0011225127625/valu-time-texas-toast-garlic;usda-ndb-import;1489077877;2017-03-09T16:44:37Z;1587589277;2020-04-22T21:01:17Z;Valu time, texas toast, garlic;;;;;Valu Time,  Kingston Marketing Co;valu-time,kingston-marketing-co;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, contains 2% or less of: soybean oil, salt, yeast, wheat gluten, sugar, soy flour, malted barley flour, dextrose, enzymes, ascorbic acid, corn meal. spread: vegetable oil blend (soybean, palm and/or canola), water, garlic ,contains 2% or less of: salt, sweet cream buttermilk, natural flavor, mono & diglycerides, spice, soy lecithin, potassium sorbate (to protect quality), citric acid, lactic acid, vitamin a palmitate, beta carotene (for color).;en:soybeans;;;;;1 SLICE (33 g);33;;5;;en:e202,en:e270,en:e322,en:e322i,en:e330,en:e471;E202 - Potassium sorbate,E270 - Lactic acid,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e160a-beta-carotene;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Kingston Marketing Co;;;;;;;;;;1393;1393;;18.18;3.03;;;;;;;;;;;;;;;4.55;9.09;;;;;;;;;;;;;;;;;0;0;39.39;3.03;;;;;;;;;3;;;9.09;;;;1.2125;0.485;;0.0001818;;;;;0;;;;;;;;;;;;0.091;;0;;0.00218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011225127700;http://world-en.openfoodfacts.org/product/0011225127700/jumbo-glazed-raised-donuts-glazed-kingston-marketing-co;usda-ndb-import;1489078026;2017-03-09T16:47:06Z;1587589404;2020-04-22T21:03:24Z;Jumbo glazed raised donuts, glazed;;;;;Kingston Marketing Co;kingston-marketing-co;Biscuits and cakes, Cakes, Doughnuts;en:biscuits-and-cakes,en:cakes,en:doughnuts;Biscuits and cakes,Cakes,Doughnuts;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour bleached (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), vegetable shortening palm and/or cottonseed and/or canola oil), sugar, water, soybean oil, contains 2% or less of: agar, alpha tocopherol as preservative, ascorbic acid (as dough conditioner), beta carotene (as color), calcium carbonate, calcium sulfate, cellulose gum, citric acid, corn oil, corn syrup, corn syrup solids, cornstarch, dextrose, eggs, leavening (baking soda, sodium acid pyrophosphate), locust bean gum, maltodextrin, mono - and diglycerides, natural and artificial flavor, salt, sodium stearoyl lactylate, soy flour, soy lecithin, whey, yeast.;en:eggs,en:milk;;;;;1 DONUT (78 g);78;;10;;en:e160a,en:e160ai,en:e170,en:e322,en:e322i,en:e330,en:e406,en:e410,en:e450,en:e466,en:e471,en:e481;E160a - Alpha-carotene,E160ai - Beta-carotene,E170 - Calcium carbonate,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E406 - Agar,E410 - Locust bean gum,E450 - Diphosphates,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate;0;;;1;;e160a-beta-carotene;18;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SWEET P'S BAKE SHOP;en:doughnuts;Doughnuts;;;;;;;;1611;1611;;19.23;8.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;47.44;15.38;;;;;;;;;1.3;;;5.13;;;;1.025;0.41;;0;;;;;0;;;;;;;;;;;;;;0.103;;0.00138;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0011225127717;http://world-en.openfoodfacts.org/product/0011225127717/variety-cake-donuts-plain-sweet-powdered-and-sugar-crunch;org-database-usda;1587637392;2020-04-23T10:23:12Z;1587637393;2020-04-23T10:23:13Z;Variety cake donuts, plain, sweet powdered and sugar crunch;;;;;;;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, palm and/or cottonseed and/or canola oil, sugar, soybean oil, defatted soy flour, contains 2% or less of: annatto and turmeric extract (color), cellulose gum, dextrose, eggs, enzymes, glycerin, guar gum, leavening (sodium acid pyrophosphate, baking soda, glucono delta-lactone), mono - and diglycerides, natural and artificial flavor, polysorbate 60, salt, sodium propionate and potassium sorbate (preservatives), soy lecithin, spice, whey protein concentrate, xanthan gum. if powdered: calcium propionate (preservative), food starch-modified, hydrogenated cottonseed oil, titanium dioxide (color). if crunch topped: agar, bht and citric acid to protect flavor, calcium carbonate, calcium sulfate, caramel color, corn cereal, corn syrup, corn syrup solids, cornstarch, locust bean gum, maltodextrin, paprika extract.;en:eggs,en:gluten;;;;;1 DONUT (57 g);57;;20;;en:e100,en:e150c,en:e160b,en:e160c,en:e170,en:e171,en:e202,en:e281,en:e282,en:e322,en:e322i,en:e406,en:e410,en:e412,en:e415,en:e422,en:e435,en:e450,en:e466,en:e471,en:e575;E100 - Curcumin,E150c - Ammonia caramel,E160b - Annatto,E160c - Paprika extract,E170 - Calcium carbonate,E171 - Titanium dioxide,E202 - Potassium sorbate,E281 - Sodium propionate,E282 - Calcium propionate,E322 - Lecithins,E322i - Lecithin,E406 - Agar,E410 - Locust bean gum,E412 - Guar gum,E415 - Xanthan gum,E422 - Glycerol,E435 - Polyoxyethylene sorbitan monostearate,E450 - Diphosphates,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E575 - Glucono-delta-lactone;0;;;0;;;23;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SWEET P'S BAKE SHOP;en:cakes;Cakes;;;;;;;;1690;1690;;21.05;10.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;49.12;21.05;;;;;;;;;1.8;;;5.26;;;;1.315;0.526;;0;;;;;0;;;;;;;;;;;;;;0.035;;0.00189;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0011225127724;http://world-en.openfoodfacts.org/product/0011225127724/mini-glazed-raised-donuts-glazed-kingston-marketing-co;usda-ndb-import;1489078021;2017-03-09T16:47:01Z;1587589398;2020-04-22T21:03:18Z;Mini glazed raised donuts, glazed;;;;;Kingston Marketing Co;kingston-marketing-co;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour bleached (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), vegetable shortening (palm and/or cottonseed and/or canola oil), sugar, water, soybean oil, contains 2% or less of: agar, alpha tocopherol as preservative, ascorbic acid (as dough conditioner), beta carotene (as color), calcium carbonate, calcium sulfate, cellulose gum, citric acid, corn oil, corn syrup, corn syrup solids, cornstarch, dextrose, eggs, leavening (baking soda, sodium acid pyrophosphate), locust bean gum, maltodextrin, mono - and diglycerides, natural and artificial flavor, salt, sodium stearoyl lactylate, soy flour, soy lecithin, whey, yeast.;en:eggs,en:milk;;;;;1 DONUT (39 g);39;;10;;en:e160a,en:e160ai,en:e170,en:e322,en:e322i,en:e330,en:e406,en:e410,en:e450,en:e466,en:e471,en:e481;E160a - Alpha-carotene,E160ai - Beta-carotene,E170 - Calcium carbonate,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E406 - Agar,E410 - Locust bean gum,E450 - Diphosphates,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate;0;;;1;;e160a-beta-carotene;20;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SWEET P'S BAKE SHOP;en:cakes;Cakes;;;;;;;;1611;1611;;17.95;8.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;48.72;20.51;;;;;;;;;0;;;5.13;;;;0.9625;0.385;;0;;;;;0;;;;;;;;;;;;;;0.154;;0.00092;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0011225127908;http://world-en.openfoodfacts.org/product/0011225127908/lean-cured-white-turkey-valu-time;usda-ndb-import;1489065136;2017-03-09T13:12:16Z;1587579781;2020-04-22T18:23:01Z;Lean cured white turkey;;;;;Valu Time;valu-time;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;White turkey, water, salt, dextrose, potassium lactate, modified corn starch, carrageenan, sodium phosphate, sodium diacetate, sodium erythorbate, sodium nitrite.;;;;;;1 SLICE (28 g);28;;5;;en:e250,en:e262,en:e262ii,en:e316,en:e326,en:e407;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E316 - Sodium erythorbate,E326 - Potassium lactate,E407 - Carrageenan;0;;;0;;;12;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Kingston Marketing Co;en:prepared-meats;Prepared meats;;;;;;;;598;598;;5.36;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;7.14;3.57;;;;;;;;;0;;;10.71;;;;3.035;1.214;;0;;;;;0;;;;;;;;;;;;;;0;;0.00129;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0011225127915;http://world-en.openfoodfacts.org/product/0011225127915/lean-cooked-ham-water-product-valu-time;usda-ndb-import;1489065136;2017-03-09T13:12:16Z;1587579781;2020-04-22T18:23:01Z;Lean Cooked Ham & Water Product;;;;;Valu Time;valu-time;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Ham, water, salt, dextrose, modified corn starch, potassium lactate, sodium phosphate, sodium diacetate, sodium erythorbate, sodium nitrite.;;;;;;1 SLICE (35 g);35;;4;;en:e250,en:e262,en:e262ii,en:e316,en:e326;E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E316 - Sodium erythorbate,E326 - Potassium lactate;0;;;0;;;13;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Kingston Marketing Co;en:prepared-meats;Prepared meats;;;;;;;;540;540;;4.29;2.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.043;2.86;2.86;;;;;;;;;0;;;14.29;;;;3.5;1.4;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0011225127922;http://world-en.openfoodfacts.org/product/0011225127922/frosted-strawberry-toaster-pastries-frosted-strawberry-valu-time;usda-ndb-import;1489066491;2017-03-09T13:34:51Z;1587580705;2020-04-22T18:38:25Z;Frosted strawberry toaster pastries, frosted strawberry;;;;;Valu Time,  Topco;valu-time,topco;Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Toaster pastries, Pastries;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:pastries,en:toaster-pastries;Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Pastries,Toaster pastries;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour [wheat flour, niacin, reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], corn syrup, sugar, high fructose corn syrup, palm and/or canola oil, fruit from concentrate (white grape, strawberry), glycerine, modified corn starch, whey permeate, precooked yellow corn meal, salt, leavening (sodium aluminum phosphate, baking soda), color added (includes red 40, blue 1), citric acid, malic acid, natural and artificial flavor, potassium sorbate (a preservative), gelatin, yellow corn flour, modified soy protein, vitamin a palmitate, reduced iron, niacinamide, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1).;;;;;;1 PASTRY (52 g);52;;8;;en:e129,en:e133,en:e202,en:e296,en:e330,en:e422,en:e428,en:e541;E129 - Allura red ac,E133 - Brilliant blue FCF,E202 - Potassium sorbate,E296 - Malic acid,E330 - Citric acid,E422 - Glycerol,E428 - Gelatine,E541 - Sodium aluminium phosphate;0;;;0;;;15;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Kingston Marketing Co;en:toaster-pastries;Toaster pastries;;;;;;;;1611;1611;;9.62;3.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;71.15;30.77;;;;;;;;;1.9;;;3.85;;;;0.72;0.288;;0.0002886;;;;;0;0;0.000327;0.003846;0.000385;0.000052;;;;;;;;;0;;0.00346;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
