0022196000046;http://world-en.openfoodfacts.org/product/0022196000046/cola-soda-cola;org-database-usda;1587661566;2020-04-23T17:06:06Z;1587661566;2020-04-23T17:06:06Z;Cola soda, cola;;;;;;;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, caramel color, phosphoric acid, natural flavor and caffeine.;;;;;;1 CAN (360 ml);360;;2;;en:e150c,en:e338;E150c - Ammonia caramel,E338 - Phosphoric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;CLOVER VALLEY;en:sodas;Sodas;;;;;;;;163;163;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022196000121;http://world-en.openfoodfacts.org/product/0022196000121/citrus-soda-citrus;org-database-usda;1587660004;2020-04-23T16:40:04Z;1587660004;2020-04-23T16:40:04Z;Citrus soda, citrus;;;;;;;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, natural flavors, citric acid, sodium benzoate (preservative), caffeine, gum arabic, glycerol ester of wood rosin, yellow 5 and brominated vegetable oil.;;;;;;1 CAN (360 ml);360;;6;;en:e102,en:e211,en:e330,en:e414,en:e443,en:e445;E102 - Tartrazine,E211 - Sodium benzoate,E330 - Citric acid,E414 - Acacia gum,E443 - Brominated vegetable oil,E445 - Glycerol esters of wood rosin;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;CLOVER VALLEY;en:sodas;Sodas;;;;;;;;234;234;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.61;13.61;;;;;;;;;;;;0;;;;0.0175;0.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022196000145;http://world-en.openfoodfacts.org/product/0022196000145/root-beer;kiliweb;1582238607;2020-02-20T22:43:27Z;1582238608;2020-02-20T22:43:28Z;Root beer;;;;;;;;;;;;;;;;;;;;;;;;en:us;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/002/219/600/0145/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/219/600/0145/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/002/219/600/0145/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/002/219/600/0145/nutrition_en.5.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022196000152;http://world-en.openfoodfacts.org/product/0022196000152/root-beer-soda-root-beer;org-database-usda;1587670963;2020-04-23T19:42:43Z;1587670963;2020-04-23T19:42:43Z;Root beer soda, root beer;;;;;;;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, natural and artificial flavor, caramel color and sodium benzoate (preservative).;;;;;;1 CAN (360 ml);360;;2;;en:e150c,en:e211;E150c - Ammonia caramel,E211 - Sodium benzoate;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;CLOVER VALLEY;en:sodas;Sodas;;;;;;;;222;222;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;12.5;;;;;;;;;;;;0;;;;0.02;0.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022196000534;http://world-en.openfoodfacts.org/product/0022196000534/orange-soda-orange;org-database-usda;1587661565;2020-04-23T17:06:05Z;1587661566;2020-04-23T17:06:06Z;Orange soda, orange;;;;;;;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, natural flavor citric acid, sodium benzoate (preservative), gum arabic, yellow 6, glycerol ester of wood rosin, red 40.;;;;;;1 Can (360 ml);360;;6;;en:e110,en:e129,en:e211,en:e330,en:e414,en:e445;E110 - Sunset yellow FCF,E129 - Allura red ac,E211 - Sodium benzoate,E330 - Citric acid,E414 - Acacia gum,E445 - Glycerol esters of wood rosin;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;CLOVER VALLEY;en:sodas;Sodas;;;;;;;;197;197;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.39;11.39;;;;;;;;;;;;0;;;;0.02;0.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022196000763;http://world-en.openfoodfacts.org/product/0022196000763/dr-topper-soda;org-database-usda;1587671001;2020-04-23T19:43:21Z;1587671001;2020-04-23T19:43:21Z;Dr topper soda;;;;;;;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, caramel color, natural and artificial flavor potassium benzoate (preservative), phosphoric acid, lactic acid, caffeine.;;;;;;1 CAN (360 ml);360;;4;;en:e150c,en:e212,en:e270,en:e338;E150c - Ammonia caramel,E212 - Potassium benzoate,E270 - Lactic acid,E338 - Phosphoric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;CLOVER VALLEY;en:sodas;Sodas;;;;;;;;184;184;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.39;11.39;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022198004370;http://world-en.openfoodfacts.org/product/0022198004370/lemonade-blossom-grove;usda-ndb-import;1489135326;2017-03-10T08:42:06Z;1587627193;2020-04-23T07:33:13Z;Lemonade;;;;;Blossom Grove;blossom-grove;Beverages, Carbonated drinks, Sodas, Lemonades, Sweetened beverages;en:beverages,en:carbonated-drinks,en:sodas,en:lemonade,en:sweetened-beverages;Beverages,Carbonated drinks,Sodas,Lemonade,Sweetened beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Filtered water, high fructose corn syrup, lemon juice from concentrate, lemon pulp, natural flavor, ascorbic acid (vitamin c), potassium sorbate and sodium benzoate to preserve freshness.;;;;;;8 OZA (237 ml);237;;0;;;;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mayer Brothers Apple Products, Inc.;en:sweetened-beverages;Sweetened beverages;;;;;;;;230;230;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.08;13.08;;;;;;;;;;;;0;;;;0.005;0.002;;;;;;;0.0253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022198008019;http://world-en.openfoodfacts.org/product/0022198008019/juice-from-concentrate-mayer-brothers-apple-products-inc;usda-ndb-import;1489075898;2017-03-09T16:11:38Z;1587587953;2020-04-22T20:39:13Z;Juice from concentrate;;;;;Mayer Brothers Apple Products  Inc.;mayer-brothers-apple-products-inc;Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Concentrated fruit juices, Grape juices, Concentrated grape juices;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:concentrated-fruit-juices,en:grape-juices,en:concentrated-grape-juices;Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Concentrated fruit juices,Grape juices,Concentrated grape juices;;;;;;;;;;;;;;;United States;en:united-states;United States;Filtered water, grape juice from concentrate, citric acid (for tartness), ascorbic acid (vitamin c).;;;;;;8 OZA (237 ml);237;;1;;en:e330;E330 - Citric acid;0;;;0;;;;;1;Beverages;Fruit juices;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mayer Brothers Apple Products, Inc.;en:concentrated-grape-juices;Concentrated grape juices;;;;;;;;285;285;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;16.03;15.19;;;;;;;;;;;;0.42;;;;0.015;0.006;;;;;;;0.0253;;;;;;;;;;;;0.059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022198008033;http://world-en.openfoodfacts.org/product/0022198008033/mayer-bros-fine-beverages-apple-spiced-cider-mayer-brothers-apple-products-inc;usda-ndb-import;1489071987;2017-03-09T15:06:27Z;1489071987;2017-03-09T15:06:27Z;Mayer Bros, Fine Beverages, Apple-Spiced Cider;;;;;Mayer Brothers Apple Products  Inc.;mayer-brothers-apple-products-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Apples, cinnamon, allspice, nutmeg;;;;;;237 ml (8 fl oz);237;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;213;213;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.66;12.66;;;;;;;;;;;;0;;;;0.02794;0.011176;;;;;;;0.0015;;;;;;;;;;;;;;;;0.00015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0022198008057;http://world-en.openfoodfacts.org/product/0022198008057/apple-cider;org-database-usda;1587675924;2020-04-23T21:05:24Z;1587675924;2020-04-23T21:05:24Z;Apple cider;;;;;;;Beverages;en:beverages;Beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Fresh crisp apples and potassium sorbate to maintain freshness;;;;;;;;;0;;;;0;;;0;;;;;;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mayer Brothers Apple Products, Inc.;en:beverages;Beverages;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
