0030034046262;http://world-en.openfoodfacts.org/product/0030034046262/tomato-sauce;org-database-usda;1587667715;2020-04-23T18:48:35Z;1587667715;2020-04-23T18:48:35Z;Tomato sauce;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Tomatoes and their products, Tomatoes;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:tomatoes;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Tomatoes and their products,Tomatoes;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato puree (water, tomato paste), water, less than 2% of: salt, onion powder, garlic powder, citric acid, natural flavors, dehydrated bell peppers.;;;;;;1/4 cup (61 g);61;;1;;en:e330;E330 - Citric acid;0;;;0;;;-2;a;4;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:tomatoes;Tomatoes;;;;;;;;105;105;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;4.92;3.28;;;;;;;;;1.6;;;1.64;;;;1.1475;0.459;;;;;;;;;;;;;;;;;;;0.115;;0;;0.00059;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0030034046286;http://world-en.openfoodfacts.org/product/0030034046286/tomato-paste;org-database-usda;1587666474;2020-04-23T18:27:54Z;1587666474;2020-04-23T18:27:54Z;Tomato paste;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Tomatoes and their products, Tomatoes;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:tomatoes;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Tomatoes and their products,Tomatoes;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato paste, citric acid.;;;;;;2 Tbsp (33 g);33;;1;;en:e330;E330 - Citric acid;0;;;0;;;-8;a;1;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:tomatoes;Tomatoes;;;;;;;;381;381;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;18.18;12.12;;;;;;;;;6.1;;;3.03;;;;0.1125;0.045;;;;;;;;;;;;;;;;;;;0.636;;0;;0.00218;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;
0030034046293;http://world-en.openfoodfacts.org/product/0030034046293/wafers-cookies-giant-eagle;usda-ndb-import;1489134160;2017-03-10T08:22:40Z;1587597137;2020-04-22T23:12:17Z;Wafers Cookies;;;;;Giant Eagle;giant-eagle;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable oil (contains one or more of the following: canola oil, corn oil, palm oil, soybean oil), corn syrup, salt, natural and artificial flavors, leavening (sodium bicarbonate, ammonium bicarbonate).;;;;;;7 COOKIES (31 g);31;;0;;;;0;;;0;;;16;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:biscuits;Biscuits;;;;;;;;2025;2025;;19.35;4.84;;;;;;;;;;;;;;;9.68;4.84;;;;;;;;;;;;;;;;;0;0;74.19;25.81;;;;;;;;;3.2;;;6.45;;;;1.0475;0.419;;;;;;;;;;;;;;;;;;;0.065;;;;0.00232;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0030034046415;http://world-en.openfoodfacts.org/product/0030034046415/giant-eagle-string-cheese;usda-ndb-import;1489078405;2017-03-09T16:53:25Z;1587589830;2020-04-22T21:10:30Z;Giant eagle, string cheese;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Dairies, Fermented foods, Fermented milk products, Cheeses, String cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:string-cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses,String cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized part-skim milk, cheese culture salt. enzymes and vitamin a palmitate.;;;;;;1 STICK (24 g);24;;0;;;;0;;;0;;;12;d;;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:string-cheeses;String cheeses;;;;;;;;870;870;;10.42;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.042;4.17;0;;;;;;;;;0;;;25;;;;1.77;0.708;;0.0002499;;;;;0;;;;;;;;;;;;;;0.625;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0030034046514;http://world-en.openfoodfacts.org/product/0030034046514/baked-beans;org-database-usda;1587644679;2020-04-23T12:24:39Z;1587644679;2020-04-23T12:24:39Z;Baked beans;;;;;;;Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Canned plant-based foods, Canned legumes, Canned common beans;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:legumes,en:canned-plant-based-foods,en:canned-legumes,en:canned-common-beans;Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Canned legumes,Canned common beans;;;;;;;;;;;;;;;United States;en:united-states;United States;Prepared beans, water, brown sugar, sugar, bacon (cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite), salt, modified corn starch, vinegar, onion powder, caramel color, spice, maple syrup, natural and artificial flavoring.;;;;;;0.5 cup (130 g);130;;3;;en:e150c,en:e250,en:e316;E150c - Ammonia caramel,E250 - Sodium nitrite,E316 - Sodium erythorbate;0;;;0;;;0;b;4;Cereals and potatoes;Legumes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:canned-common-beans;Canned common beans;;;;;;;;481;481;;1.15;0;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;22.31;8.46;;;;;;;;;3.8;;;4.62;;;;1.0775;0.431;;0;;;;;0.0009;;;;;;;;;;;;;;0.046;;0.00138;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0030034046538;http://world-en.openfoodfacts.org/product/0030034046538/baked-beans-giant-eagle;usda-ndb-import;1489094337;2017-03-09T21:18:57Z;1587593608;2020-04-22T22:13:28Z;Baked Beans;;;;;Giant Eagle;giant-eagle;Meals, Prepared vegetables, Baked beans in tomato sauce, Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Canned plant-based foods, Canned legumes, Canned common beans;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:canned-foods,en:legumes,en:canned-plant-based-foods,en:meals,en:canned-legumes,en:prepared-vegetables,en:baked-beans-in-tomato-sauce,en:canned-common-beans;Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Meals,Canned legumes,Prepared vegetables,Baked beans in tomato sauce,Canned common beans;;;;;;;;;;;;;;;United States;en:united-states;United States;Prepared beans, water, brown sugar, sugar, tomato paste, salt, vinegar, modified corn starch, onion powder, spice, and natural flavoring.;;;;;;0.5 cup (130 g);130;;0;;;;0;;;0;;;0;b;3;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:canned-common-beans;Canned common beans;;;;;;;;418;418;;0;0;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;19.23;7.69;;;;;;;;;4.6;;;4.62;;;;0.9225;0.369;;0;;;;;0;;;;;;;;;;;;;;0.046;;0.00138;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0030034050023;http://world-en.openfoodfacts.org/product/0030034050023/candied-yams-giant-eagle;usda-ndb-import;1489136101;2017-03-10T08:55:01Z;1587628014;2020-04-23T07:46:54Z;Candied Yams;;;;;Giant Eagle;giant-eagle;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Vegetables based foods, Canned vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Vegetables based foods,Canned vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Sweet potatoes, sugar, water, salt, spices, dry butter powder [cream, salt, annatto extract], nonfat dry milk, buttermilk, sodium citrate, citric acid, tocopherol [anti-oxidant], beta carotene [for color], citric acid and disodium-edta [preservatives].;;;;;;0.5 cup (140 g);140;;6;;en:e160a,en:e160ai,en:e160b,en:e306,en:e330,en:e331,en:e385;E160a - Alpha-carotene,E160ai - Beta-carotene,E160b - Annatto,E306 - Tocopherol-rich extract,E330 - Citric acid,E331 - Sodium citrates,E385 - Calcium disodium ethylenediaminetetraacetate;0;;;1;;e160a-beta-carotene;1;b;4;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:canned-vegetables;Canned vegetables;;;;;;;;448;448;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;27.14;19.29;;;;;;;;;1.4;;;0;;;;0.6075;0.243;;0.0019287;;;;;0;;;;;;;;;;;;;;0.014;;0.00077;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0030034050030;http://world-en.openfoodfacts.org/product/0030034050030/cut-yams-sweet-potatoes-in-light-syrup-giant-eagle;usda-ndb-import;1489136092;2017-03-10T08:54:52Z;1587628011;2020-04-23T07:46:51Z;Cut Yams Sweet Potatoes In Light Syrup;;;;;Giant Eagle;giant-eagle;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Vegetables based foods, Canned vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Vegetables based foods,Canned vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Sweet potatoes, water, corn syrup, sugar.;;;;;;0.667 cup (160 g);160;;0;;;;0;;;0;;;-2;a;3;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:canned-vegetables;Canned vegetables;;;;;;;;368;368;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;21.25;11.88;;;;;;;;;0.6;;;0;;;;0.03;0.012;;0.0016875;;;;;0;;;;;;;;;;;;;;0.012;;0.0009;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0030034050948;http://world-en.openfoodfacts.org/product/0030034050948/100-tomato-juice-from-concentrate-tomato;org-database-usda;1587673345;2020-04-23T20:22:25Z;1587673345;2020-04-23T20:22:25Z;100% tomato juice from concentrate, tomato;;;;;;;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato juice from concentrate (water, tomato paste), potassium chloride*, salt, citric acid, vitamin c (ascorbic acid), natural flavoring*.;;;;;;8 OZA (240 ml);240;;1;;en:e330;E330 - Citric acid;0;;;0;;;5;c;4;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:plant-based-beverages;Plant-based beverages;;;;;;;;88;88;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;4.58;2.5;;;;;;;;;0.8;;;0.83;;;;0.145;0.058;;;;;;;0.045;;;;;;;;;;;;;;0.012;;0.00029;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
0030034051891;http://world-en.openfoodfacts.org/product/0030034051891/giant-eagle-classic-kettle-cooked-potato-chips;usda-ndb-import;1489075924;2017-03-09T16:12:04Z;1587587965;2020-04-22T20:39:25Z;Giant eagle, classic kettle cooked potato chips;;;;;Giant Eagle,  Giant Eagle  Inc.;giant-eagle,giant-eagle-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Potatoes, vegetable oil (contains one or more of the following: peanut, sunflower, corn, or canola), and salt.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;7;c;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Giant Eagle, Inc.;en:snacks;Snacks;;;;;;;;1941;1941;;17.86;3.57;;;;;;;;;;;;;;;8.93;5.36;;;;;;;;;;;;;;;;;0;0;67.86;3.57;;;;;;;;;7.1;;;7.14;;;;0.9375;0.375;;0;;;;0.0000057;0.0086;0;0.000121;0.005714;0.000714;;;;;;;;1.321;;0;0.143;0.00257;0.057;0.00107;0.000143;;;0.000005;;;;;;;;;;;;;;;7;;;;;0.0000057;;;
