0000698309041;http://world-en.openfoodfacts.org/product/0000698309041/feletti-pralines-candy-milk-chocolate-better-ideas;usda-ndb-import;1489075792;2017-03-09T16:09:52Z;1587587863;2020-04-22T20:37:43Z;Feletti, Pralines Candy, Milk Chocolate;;;;;Better Ideas;better-ideas;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, vegetable oil (coconut (tree nut), palm kernel, palm), cocoa butter, whole milk powder, cocoa mass, whey powder, cereals (corn flour, rice flour, wheat flour, sugar, lowfat cocoa powder, barley's, malt extract, salt), hazelnuts (tree nut), lowfat cocoa powder, skim milk powder, soy lecithin (emulsifier), artificial flavourings.;;;;;;3 PIECES (36 g);36;;1;;en:e322,en:e322i;E322 - Lecithins,E322i - Lecithin;0;;;0;;;25;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Better Ideas;en:chocolate-candies;Chocolate candies;;;;;;;;2209;2209;;30.56;22.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.014;61.11;55.56;;;;;;;;;2.8;;;5.56;;;;0.2425;0.097;;0;;;;;0;;;;;;;;;;;;;;0.111;;0.003;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;
0000698465815;http://world-en.openfoodfacts.org/product/0000698465815/feletti-milk-chocolate-pralines-better-ideas;usda-ndb-import;1489075235;2017-03-09T16:00:35Z;1587587471;2020-04-22T20:31:11Z;Feletti, Milk Chocolate Pralines;;;;;Better Ideas;better-ideas;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, vegetable oil (coconut (tree nut), palm kernel, palm), cocoa mass, cocoa butter, whey powder, lowfat cocoa powder, whole milk powder, hazelnuts (tree nut), cereals (corn flour, rice flour, wheat flour, sugar, lowfat cocoa powder, barley's malt extract, salt), skim milk powder, soy lecithin (emulsifier), artificial flavourings.;;;;;;3 ASSORTED PIECES (37 g);37;;1;;en:e322,en:e322i;E322 - Lecithins,E322i - Lecithin;0;;;0;;;24;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Better Ideas;en:chocolate-candies;Chocolate candies;;;;;;;;2264;2264;;32.43;21.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.014;59.46;56.76;;;;;;;;;2.7;;;2.7;;;;0.2025;0.081;;0;;;;;0;;;;;;;;;;;;;;0.108;;0.0073;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
000070;http://world-en.openfoodfacts.org/product/000070/genoise-chocolat-bijou;openfoodfacts-contributors;1532324797;2018-07-23T05:46:37Z;1537710759;2018-09-23T13:52:39Z;genoise chocolat bijou;;920 g;;;Bijou;bijou;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000070/front_fr.11.400.jpg;https://static.openfoodfacts.org/images/products/000070/front_fr.11.200.jpg;https://static.openfoodfacts.org/images/products/000070/ingredients_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/000070/ingredients_fr.12.200.jpg;https://static.openfoodfacts.org/images/products/000070/nutrition_fr.13.400.jpg;https://static.openfoodfacts.org/images/products/000070/nutrition_fr.13.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000700000003;http://world-en.openfoodfacts.org/product/0000700000003/hierba-de-cebada;kiliweb;1573583323;2019-11-12T18:28:43Z;1573583327;2019-11-12T18:28:47Z;Hierba de cebada;;;;;;;;;;;;;;;;;;;;;;;;en:es;en:spain;Spain;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/070/000/0003/front_es.3.400.jpg;https://static.openfoodfacts.org/images/products/000/070/000/0003/front_es.3.200.jpg;;;https://static.openfoodfacts.org/images/products/000/070/000/0003/nutrition_es.5.400.jpg;https://static.openfoodfacts.org/images/products/000/070/000/0003/nutrition_es.5.200.jpg;;1059;1059;;5.04;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.4;3.1;;;;;;;;;;;;29;;;;0.125;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00007016;http://world-en.openfoodfacts.org/product/00007016/madeleines-au-miel-artisanal;kiliweb;1567117666;2019-08-29T22:27:46Z;1567117666;2019-08-29T22:27:46Z;Madeleines au miel artisanal;;;;;;;;;;;;;;;;;;;;;;;;en:fr;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00007016/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/00007016/front_fr.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
000070197;http://world-en.openfoodfacts.org/product/000070197/avena-instantania;kiliweb;1571741335;2019-10-22T10:48:55Z;1571741338;2019-10-22T10:48:58Z;Avena instantania;;;;;;;;;;;;;;;;;;;;;;;;en:es;en:spain;Spain;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/070/197//front_es.3.400.jpg;https://static.openfoodfacts.org/images/products/000/070/197//front_es.3.200.jpg;;;https://static.openfoodfacts.org/images/products/000/070/197//nutrition_es.5.400.jpg;https://static.openfoodfacts.org/images/products/000/070/197//nutrition_es.5.200.jpg;;1510;1510;;8.1;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.1;1.5;;;;;;;;;;;;11;;;;0.08;0.032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
000070237;http://world-en.openfoodfacts.org/product/000070237/peptopro-bulk-powders;foodvisor;1561570681;2019-06-26T17:38:01Z;1561731625;2019-06-28T14:20:25Z;Peptopro;;;;;Bulk powders;bulk-powders;;;;;;;;;;;;;;;;;;us;en:united-states;United States;;;;;;;20.0g;20;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/070/237//front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/000/070/237//front_en.3.200.jpg;;;;;;1674;1674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000703075442;http://world-en.openfoodfacts.org/product/0000703075442/foret-noire;kiliweb;1545749626;2018-12-25T14:53:46Z;1552376295;2019-03-12T07:38:15Z;Forêt noire;;;;;;;Desserts, Biscuits et gâteaux, Gâteaux, Forêt-noires;en:desserts,en:biscuits-and-cakes,en:cakes,en:black-forest-gateau;Desserts,Biscuits and cakes,Cakes,Black Forest gâteau;;;;;;;;;;;;;;;en:france;en:france;France;;;;;;;;;;;;;;;;;;;;;;;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:black-forest-gateau;Black Forest gâteau;https://static.openfoodfacts.org/images/products/000/070/307/5442/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/070/307/5442/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/070/307/5442/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/070/307/5442/ingredients_fr.7.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000710000000;http://world-en.openfoodfacts.org/product/0000710000000/hierba-de-trigo;kiliweb;1541443366;2018-11-05T18:42:46Z;1568533889;2019-09-15T07:51:29Z;Hierba de trigo;;;;;;;Epicerie, Condiments, Sauces, Moutardes;en:groceries,en:condiments,en:sauces,en:mustards;Groceries,Condiments,Sauces,Mustards;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;0;b;;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos validated,Photos uploaded;;en:mustards;Mustards;https://static.openfoodfacts.org/images/products/000/071/000/0000/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/071/000/0000/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/071/000/0000/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/071/000/0000/ingredients_fr.7.200.jpg;https://static.openfoodfacts.org/images/products/000/071/000/0000/nutrition_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/000/071/000/0000/nutrition_fr.12.200.jpg;;1084;1084;;2.1;0.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.7;9.3;;;;;;;;;;;;13;;;;0.02;0.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
000071259;http://world-en.openfoodfacts.org/product/000071259/bibliotheque-berenice;date-limite-app;1547496302;2019-01-14T20:05:02Z;1547496302;2019-01-14T20:05:02Z;Bibliothèque Bérénice;;;;;;;;;;;;;;;;;;;;;;;;en:FR;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
