0011213060323;http://world-en.openfoodfacts.org/product/0011213060323/spartan-mixed-vegetables;usda-ndb-import;1489061239;2017-03-09T12:07:19Z;1587577318;2020-04-22T17:41:58Z;Spartan, mixed vegetables;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Vegetables based foods, Canned vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Vegetables based foods,Canned vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, carrots, potatoes, celery, peas, green beans, corn, lima beans, salt, calcium chloride, onion flavor.;;;;;;0.5 cup (125 g);125;;0;;;;0;;;0;;;-3;a;4;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:canned-vegetables;Canned vegetables;;;;;;;;117;117;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;5.6;2.4;;;;;;;;;0.8;;;0.8;;;;0.58;0.232;;0.00072;;;;;0.0019;;;;;;;;;;;;;;0.016;;0.00058;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0011213064994;http://world-en.openfoodfacts.org/product/0011213064994/chunk-light-tuna-in-water-spartan;usda-ndb-import;1489061674;2017-03-09T12:14:34Z;1587577606;2020-04-22T17:46:46Z;Chunk Light Tuna In Water;;;;;Spartan;spartan;Canned foods, Seafood, Fishes, Canned fishes, Tunas, Canned tunas;en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:tunas,en:canned-tunas;Canned foods,Seafood,Fishes,Canned fishes,Tunas,Canned tunas;;;;;;;;;;;;;;;United States;en:united-states;United States;Light tuna, water, vegetable broth, salt.;;;;;;2 ONZ (56 g);56;;0;;;;0;;;0;;;0;b;3;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:canned-tunas;Canned tunas;;;;;;;;448;448;;0.89;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;0;0;;;;;;;;;0;;;23.21;;;;1.115;0.446;;0;;;;;0;;;;;;;;;;;;;;0;;0.00064;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011213065052;http://world-en.openfoodfacts.org/product/0011213065052/homestyle-corned-beef-hash-spartan;usda-ndb-import;1489061676;2017-03-09T12:14:36Z;1587577608;2020-04-22T17:46:48Z;Homestyle corned beef hash;;;;;Spartan;spartan;fr:corned beef, Meals, Stews;en:meals,en:stews,fr:corned-beef;Meals,Stews,fr:corned-beef;;;;;;;;;;;;;;;United States;en:united-states;United States;Beef and cooked corned beef (cured with salt, sugar, water, sodium nitrite), rehydrated potatoes, water, contains 2% or less of salt, sugar, flavoring, spices, sodium nitrite.;;;;;;1 cup (236 g);236;;1;;en:e250;E250 - Sodium nitrite;0;;;0;;;6;c;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;fr:corned-beef;fr:corned-beef;;;;;;;;674;674;;10.17;4.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42;0.034;9.32;0.42;;;;;;;;;0.8;;;7.63;;;;1.06;0.424;;0;;;;;0;;;;;;;;;;;;;;0.008;;0.00076;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
0011213065502;http://world-en.openfoodfacts.org/product/0011213065502/premium-chicken-breast-with-rib-meat-in-water-spartan;usda-ndb-import;1489061675;2017-03-09T12:14:35Z;1587577608;2020-04-22T17:46:48Z;Premium chicken breast with rib meat in water;;;;;Spartan;spartan;Canned foods, Canned meats;en:canned-foods,en:canned-meats;Canned foods,Canned meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Chicken breast meat with rib meat, water, contains 2% or less of sea salt, modified food starch, sodium phosphate, chicken flavor (salt, chicken broth, natural flavors), flavoring.;;;;;;2 ONZ (56 g);56;;0;;;;0;;;0;;;0;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:canned-meats;Canned meats;;;;;;;;335;335;;1.79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.045;0;0;;;;;;;;;0;;;16.07;;;;1.16;0.464;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011213065533;http://world-en.openfoodfacts.org/product/0011213065533/spartan-fruit-punch;usda-ndb-import;1489143954;2017-03-10T11:05:54Z;1587635764;2020-04-23T09:56:04Z;Spartan, fruit punch;;;;;Spartan;spartan;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, contains less than 2% of: citric acid, ascorbic acid (vitamin c), natural and artificial flavors, apple juice concentrate, sucralose, acesulfame potassium, glycerol ester or rosin, potassium sorbate (preservative), red 40.;;;;;;8 OZA (240 ml);240;;5;;en:e129,en:e202,en:e330,en:e950,en:e955;E129 - Allura red ac,E202 - Potassium sorbate,E330 - Citric acid,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:plant-based-beverages;Plant-based beverages;;;;;;;;50;50;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.92;2.92;;;;;;;;;;;;0;;;;0.01;0.004;;;;;;;0.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213065557;http://world-en.openfoodfacts.org/product/0011213065557/spartan-orange-drink-orange;usda-ndb-import;1489143951;2017-03-10T11:05:51Z;1587635763;2020-04-23T09:56:03Z;Spartan, orange drink, orange;;;;;Spartan;spartan;Beverages;en:beverages;Beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, contains less than 2% of: citric acid, ascorbic acid (vitamin c), orange juice concentrate, natural and artificial flavors, sucralose, acesulfame potassium, potassium sorbate (preservative), glycerol ester of rosin, yellow 6.;;;;;;8 OZA (240 ml);240;;5;;en:e110,en:e202,en:e330,en:e950,en:e955;E110 - Sunset yellow FCF,E202 - Potassium sorbate,E330 - Citric acid,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:beverages;Beverages;;;;;;;;50;50;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.92;2.92;;;;;;;;;;;;0;;;;0.01;0.004;;;;;;;0.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213065564;http://world-en.openfoodfacts.org/product/0011213065564/spartan-naturally-flavored-drink-pink-lemonade;usda-ndb-import;1489143952;2017-03-10T11:05:52Z;1587635764;2020-04-23T09:56:04Z;Spartan, naturally flavored drink, pink lemonade;;;;;Spartan;spartan;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, contains less than 2% of: citric acid, ascorbic acid (vitamin c), natural flavor, lemon juice concentrate, sucralose, acesulfame potassium, glycerol ester of rosin, potassium sorbate (preservative), red 40.;;;;;;8 OZA (240 ml);240;;5;;en:e129,en:e202,en:e330,en:e950,en:e955;E129 - Allura red ac,E202 - Potassium sorbate,E330 - Citric acid,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:sodas;Sodas;;;;;;;;50;50;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.92;2.92;;;;;;;;;;;;0;;;;0.01;0.004;;;;;;;0.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213065571;http://world-en.openfoodfacts.org/product/0011213065571/spartan-sweet-salty-granola-bars-peanut;usda-ndb-import;1489066510;2017-03-09T13:35:10Z;1587580717;2020-04-22T18:38:37Z;Spartan, sweet & salty granola bars, peanut;;;;;Spartan;spartan;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Roasted peanuts (peanuts, peanut oil, salt), vanilla yogurt coating (sugar, fractionated palm kernel oil, nonfat dry milk, nonfat yogurt powder [cultured nonfat milk], soy lecithin, vanilla), rolled oat clusters (whole grain rolled oats, sugar, brown sugar molasses, canola oil, barley malt extract), corn syrup, peanut coating (sugar, palm kernel oil, partially defatted peanut flour, nonfat dry milk solids, peanut oil, salt, soy lecithin), wheat flakes (whole wheat, sugar, salt, barley malt extract), crisp rice (rice,sugar, salt, barley malt extract), high fructose corn syrup, sugar, canola oil, corn syrup solids, glycerin, fructose, salt, nonfat dry milk, soy lecithin, natural peanut flavor, gelatin, caramel color, almond flour, mixed tocopherols added to retain freshness.;;;;;;1 BAR (35 g);35;;4;;en:e150c,en:e322,en:e322i,en:e422,en:e428;E150c - Ammonia caramel,E322 - Lecithins,E322i - Lecithin,E422 - Glycerol,E428 - Gelatine;0;;;0;;;17;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:snacks;Snacks;;;;;;;;2151;2151;;25.71;7.14;;;;;;;;;;;;;;;14.29;1.43;;;;;;;;;;;;;;;;;0;0;54.29;28.57;;;;;;;;;5.7;;;14.29;;;;0.785;0.314;;0;;;;;0;;;;;;;;;;;;0.343;;0.057;;0.00103;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0011213065786;http://world-en.openfoodfacts.org/product/0011213065786/pure-olive-oil-spartan;usda-ndb-import;1489143690;2017-03-10T11:01:30Z;1587635601;2020-04-23T09:53:21Z;Pure Olive Oil;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Fats, Olive tree products, Vegetable fats, Vegetable oils, Olive oils;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:olive-tree-products,en:vegetable-fats,en:vegetable-oils,en:olive-oils;Plant-based foods and beverages,Plant-based foods,Fats,Olive tree products,Vegetable fats,Vegetable oils,Olive oils;;;;;;;;;;;;;;;United States;en:united-states;United States;Olive oil.;;;;;;1 Tbsp (15 ml);15;;0;;;;0;;;0;;;;;2;Fat and sauces;Fats;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:olive-oils;Olive oils;;;;;;;;3347;3347;;93.33;13.33;;;;;;;;;;;;;;;66.67;13.33;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213065793;http://world-en.openfoodfacts.org/product/0011213065793/spartan-extra-virgin-olive-oil;usda-ndb-import;1489070808;2017-03-09T14:46:48Z;1587584463;2020-04-22T19:41:03Z;Spartan, extra virgin olive oil;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Fats, Olive tree products, Vegetable fats, Vegetable oils, Olive oils, Extra-virgin olive oils;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:olive-tree-products,en:vegetable-fats,en:vegetable-oils,en:olive-oils,en:extra-virgin-olive-oils;Plant-based foods and beverages,Plant-based foods,Fats,Olive tree products,Vegetable fats,Vegetable oils,Olive oils,Extra-virgin olive oils;;;;;;;;;;;;;;;United States;en:united-states;United States;Extra virgin olive oil.;;;;;;1 Tbsp (15 ml);15;;0;;;;0;;;0;;;;;2;Fat and sauces;Fats;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:extra-virgin-olive-oils;Extra-virgin olive oils;;;;;;;;3347;3347;;93.33;13.33;;;;;;;;;;;;;;;66.67;13.33;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
