0013253998994;http://world-en.openfoodfacts.org/product/0013253998994/mega-toys-snoopy-by-schulz-taffy-candy-p-c-woo-inc;usda-ndb-import;1489075853;2017-03-09T16:10:53Z;1587587913;2020-04-22T20:38:33Z;Mega Toys, Snoopy By Schulz, Taffy Candy;;;;;P.C. Woo  Inc.;p-c-woo-inc;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sugar, coconut oil, egg whites, salt, malic acid, artificial flavor, red #40, red #3, blue#1.;;;;;;1 HEART (6 g);6;;3;;en:e129,en:e133,en:e296;E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid;0;;;0;;;16;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;P.C. Woo, Inc.;en:confectioneries;Confectioneries;;;;;;;;1745;1745;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;83.33;50;;;;;;;;;0;;;0;;;;0.4175;0.167;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0013256110515;http://world-en.openfoodfacts.org/product/0013256110515/salted-peanut-tong-garden;zixianglim;1572500234;2019-10-31T05:37:14Z;1572500295;2019-10-31T05:38:15Z;Salted Peanut - Tong Garden;;;;;;;;;;;;;;;;;;;;;;;;Singapore;en:singapore;Singapore;;;;;;;40g;40;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2300;2300;;47.5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;5;;;;;;;;;0;;;22.5;;;;0.856;0.343;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0013256160350;http://world-en.openfoodfacts.org/product/0013256160350/honey-sunflower-kernels-tong-garden;zixianglim;1571804847;2019-10-23T04:27:27Z;1571804902;2019-10-23T04:28:22Z;Honey sunflower kernels;;35g;;;Tong garden;tong-garden;;;;;;;;;;;;;;;;;;en:Singapore;en:singapore;Singapore;;;;;;;35g;35;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/325/616/0350/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/325/616/0350/front_en.4.200.jpg;;;;;;2510;2510;;48.6;5.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.3;5.71;;;;;;;;;17.1;;;14.3;;;;0.689;0.276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0013256210468;http://world-en.openfoodfacts.org/product/0013256210468/salted-cashew-nuts-tong-garden;foodorigins;1472345112;2016-08-28T00:45:12Z;1574153029;2019-11-19T08:43:49Z;Salted Cashew Nuts Tong Garden;;;;;;;Plant-based foods and beverages, Plant-based foods, Nuts and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products;Plant-based foods and beverages,Plant-based foods,Nuts and their products;;;;;;;;;;;;;;;Singapore;en:singapore;Singapore;;;;;;;40g;40;;;;;;;;;;;;20;e;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:nuts-and-their-products;Nuts and their products;https://static.openfoodfacts.org/images/products/001/325/621/0468/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/325/621/0468/front_en.3.200.jpg;;;;;;2300;2300;;50;17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;10;;;;;;;;;0;;;15;;;;0.5;0.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0013256300411;http://world-en.openfoodfacts.org/product/0013256300411/honey-almonds-tong-gardens;zixianglim;1572568070;2019-11-01T00:27:50Z;1572574085;2019-11-01T02:08:05Z;Honey almonds Tong gardens;;;;;;;;;;;;;;;;;;;;;;;;Singapore;en:singapore;Singapore;;;;;;;40g;40;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/325/630/0411/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/325/630/0411/front_en.4.200.jpg;;;https://static.openfoodfacts.org/images/products/001/325/630/0411/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/325/630/0411/nutrition_en.7.200.jpg;;2510;2510;;50;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.5;10;;;;;;;;;17.5;;;17.5;;;;0.719;0.287;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0013256510414;http://world-en.openfoodfacts.org/product/0013256510414/party-snack-tong-garden;zixianglim;1572506311;2019-10-31T07:18:31Z;1572506358;2019-10-31T07:19:18Z;Party snack - Tong Garden;;;;;;;;;;;;;;;;;;;;;;;;Singapore;en:singapore;Singapore;;;;;;;50g;50;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2010;2010;;26;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54;6;;;;;;;;;0;;;16;;;;1.35;0.54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0013256820407;http://world-en.openfoodfacts.org/product/0013256820407/cacahuetes-noix-de-coco;kiliweb;1539559176;2018-10-14T23:19:36Z;1539559179;2018-10-14T23:19:39Z;Cacahuètes noix de coco;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/325/682/0407/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/325/682/0407/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/001/325/682/0407/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/001/325/682/0407/ingredients_fr.7.200.jpg;;;;920;920;;15;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;5;;;;;;;;;;;;5;;;;0.65;0.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0013256830406;http://world-en.openfoodfacts.org/product/0013256830406/coated-green-peas;zixianglim;1572506206;2019-10-31T07:16:46Z;1574152956;2019-11-19T08:42:36Z;Coated Green Peas;;;;;;;Plant-based foods and beverages, Plant-based foods, Legumes and their products, Fruits and vegetables based foods, Legumes, Vegetables based foods, Green peas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:fruits-and-vegetables-based-foods,en:legumes,en:vegetables-based-foods,en:green-peas;Plant-based foods and beverages,Plant-based foods,Legumes and their products,Fruits and vegetables based foods,Legumes,Vegetables based foods,Green peas;;;;;;;;;;;;;;;Singapore;en:singapore;Singapore;;;;;;;40g;40;;;;;;;;;;;;8;c;;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:green-peas;Green peas;;;;;;;;1670;1670;;12.5;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.5;10;;;;;;;;;0;;;12.5;;;;1.31;0.525;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0013256831502;http://world-en.openfoodfacts.org/product/0013256831502/cater-green-peas;kiliweb;1545478581;2018-12-22T11:36:21Z;1545478584;2018-12-22T11:36:24Z;Cater green peas;;;;;;;;;;;;;;;;;;;;;;;;en:france;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/325/683/1502/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/325/683/1502/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/001/325/683/1502/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/001/325/683/1502/ingredients_fr.7.200.jpg;;;;669;669;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;5;;;;0.21;0.084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00132589;http://world-en.openfoodfacts.org/product/00132589/percy-pig-marks-spencer;standardanalysis;1510094758;2017-11-07T22:45:58Z;1585849640;2020-04-02T17:47:20Z;Percy pig;Brathering in würzigem Aufguss, mit Zucker und Süßungsmittel;170g;plastic;plastic;Marks & Spencer;marks-spencer;Snacks,Sweet snacks,Confectioneries,Candies,Gelified candies;en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gelified-candies;Snacks,Sweet snacks,Confectioneries,Candies,Gelified candies;;;Germany;germany;en:made-in-germany;en:made-in-germany;Made in Germany;PL 30291801 WE;pl-30291801-ec;;;;United Kingdom;;Germany;en:germany;Germany;;en:fish,en:gluten;;en:milk;en:milk;Milk;42g;42;;;;;;;;;;;;14;d;;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;en:gelified-candies;Gelified candies;https://static.openfoodfacts.org/images/products/00132589/front_en.41.400.jpg;https://static.openfoodfacts.org/images/products/00132589/front_en.41.200.jpg;https://static.openfoodfacts.org/images/products/00132589/ingredients_en.31.400.jpg;https://static.openfoodfacts.org/images/products/00132589/ingredients_en.31.200.jpg;https://static.openfoodfacts.org/images/products/00132589/nutrition_en.34.400.jpg;https://static.openfoodfacts.org/images/products/00132589/nutrition_en.34.200.jpg;;1460;1460;;0.238;0.238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;59.8;;;;;;;;;0.238;;;1.19;;;;0.0238;0.00952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
