0012511278328;http://world-en.openfoodfacts.org/product/0012511278328/organic-raw-blue-agave-wholesome;stephane;1440672976;2015-08-27T10:56:16Z;1567450324;2019-09-02T18:52:04Z;Organic Raw Blue Agave;A low glycemic sweetener;23.5 oz (666 g);Bottle,Plastic;bottle,plastic;Wholesome;wholesome;Sweeteners, Syrups, Simple syrups, Agave syrups;en:sweeteners,en:syrups,en:simple-syrups,en:agave-syrups;Sweeteners,Syrups,Simple syrups,Agave syrups;;;Mexico;mexico;Organic, Fair trade, Gluten-free, No GMOs, Fairtrade International, USDA Organic , en:us-org-050;en:organic,en:fair-trade,en:gluten-free,en:usda-organic,en:fairtrade-international,en:no-gmos,en:us-org-050;Organic,Fair trade,Gluten-free,USDA Organic,Fairtrade International,No GMOs,Us-org-050;;;;;;California;;United States;en:united-states;United States;Organic Raw Blue Agave Nectar;;;;;;21 g;21;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;en:agave-syrups;Agave syrups;https://static.openfoodfacts.org/images/products/001/251/127/8328/front_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/251/127/8328/front_en.5.200.jpg;https://static.openfoodfacts.org/images/products/001/251/127/8328/ingredients_en.6.400.jpg;https://static.openfoodfacts.org/images/products/001/251/127/8328/ingredients_en.6.200.jpg;https://static.openfoodfacts.org/images/products/001/251/127/8328/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/251/127/8328/nutrition_en.7.200.jpg;;1200;1200;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.2;76.2;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511300104;http://world-en.openfoodfacts.org/product/0012511300104/wholesome-sweeteners-light-corn-syrup-vanilla;org-database-usda;1587638533;2020-04-23T10:42:13Z;1587638533;2020-04-23T10:42:13Z;Wholesome sweeteners, light corn syrup, vanilla;;;;;;;Sweeteners, Syrups, Simple syrups;en:sweeteners,en:syrups,en:simple-syrups;Sweeteners,Syrups,Simple syrups;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic corn syrup, organic glucose syrup, organic vanilla flavor, salt.;;;;;;2 Tbsp (30 ml);30;;0;;;;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:simple-syrups;Simple syrups;;;;;;;;1674;1674;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0.25;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0012511305000;http://world-en.openfoodfacts.org/product/0012511305000/wholesome-organic-sucanat-dehydrated-cane-juice;usda-ndb-import;1489058833;2017-03-09T11:27:13Z;1587575910;2020-04-22T17:18:30Z;Wholesome!, organic sucanat dehydrated cane juice;;;;;Wholesome;wholesome;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic dehydrated cane juice*.;;;;;;1 tsp (4 g);4;;0;;;;0;;;0;;;;;;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511320041;http://world-en.openfoodfacts.org/product/0012511320041/organic-powdered-confectioners-sugar-wholesome;usda-ndb-import;1489139646;2017-03-10T09:54:06Z;1587632187;2020-04-23T08:56:27Z;Organic Powdered Confectioners Sugar;;;;;Wholesome!;wholesome;Sweeteners, Sugars, Powdered sugars;en:sweeteners,en:sugars,en:powdered-sugars;Sweeteners,Sugars,Powdered sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic cane sugar*, organic tapioca starch;;;;;;0.25 cup (30 g);30;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:powdered-sugars;Powdered sugars;;;;;;;;1674;1674;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511347116;http://world-en.openfoodfacts.org/product/0012511347116/pure-organic-erythritol-zero-sugar-wholesome-sweeteners-inc;usda-ndb-import;1489063592;2017-03-09T12:46:32Z;1587578759;2020-04-22T18:05:59Z;Pure organic erythritol zero sugar;;;;;Wholesome Sweeteners  Inc.;wholesome-sweeteners-inc;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic erythritol;;;;;;1 Tbsp (12 g);12;;1;;en:e968;E968 - Erythritol;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;0;;;;;;;;100;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511405007;http://world-en.openfoodfacts.org/product/0012511405007/organic-cane-sugar-wholesome;usda-ndb-import;1489063676;2017-03-09T12:47:56Z;1587578818;2020-04-22T18:06:58Z;Organic cane sugar;;;;;Wholesome;wholesome;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic evaporated cane juice*;;;;;;1 tsp (4 g);4;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511406004;http://world-en.openfoodfacts.org/product/0012511406004/organic-cane-sugar-wholesome;usda-ndb-import;1489061942;2017-03-09T12:19:02Z;1587577763;2020-04-22T17:49:23Z;Organic Cane Sugar;;;;;Wholesome;wholesome;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic cane sugar*;;;;;;2 tsp (8 g);8;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511444716;http://world-en.openfoodfacts.org/product/0012511444716/organic-raw-cane-turbinado-sugar;org-database-usda;1587643626;2020-04-23T12:07:06Z;1587643626;2020-04-23T12:07:06Z;Organic raw cane turbinado sugar;;;;;;;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic raw cane turbinado sugar*;;;;;;2 tsp (8 g);8;;0;;;;0;;;0;;;;;;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511446413;http://world-en.openfoodfacts.org/product/0012511446413/organic-light-brown-sugar-wholesome;usda-ndb-import;1489058201;2017-03-09T11:16:41Z;1587575140;2020-04-22T17:05:40Z;Organic Light Brown Sugar;;;;;Wholesome;wholesome;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic brown sugar*;;;;;;2 tsp (8 g);8;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511446529;http://world-en.openfoodfacts.org/product/0012511446529/organic-dark-brown-sugar-wholesome-sweeteners-inc;usda-ndb-import;1489061404;2017-03-09T12:10:04Z;1587577430;2020-04-22T17:43:50Z;Organic dark brown sugar;;;;;Wholesome Sweeteners  Inc.;wholesome-sweeteners-inc;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic brown sugar*;;;;;;2 tsp (8 g);8;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511451042;http://world-en.openfoodfacts.org/product/0012511451042/organic-powdered-confectioners-sugar;org-database-usda;1587649509;2020-04-23T13:45:09Z;1587649509;2020-04-23T13:45:09Z;Organic powdered confectioners sugar;;;;;;;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic sugar*, organic tapioca starch;;;;;;0.25 cup (30 g);30;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;1674;1674;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511451240;http://world-en.openfoodfacts.org/product/0012511451240/wholesome-organic-pancake-syrup;kiliweb;1525002577;2018-04-29T11:49:37Z;1566588384;2019-08-23T19:26:24Z;Wholesome! Organic Pancake Syrup;;;;;;;;;;;;;;No preservatives, Us-org-050, en:vegan;en:vegetarian,en:vegan,en:no-preservatives,en:us-org-050;Vegetarian,Vegan,No preservatives,Us-org-050;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/251/145/1240/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/251/145/1240/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/001/251/145/1240/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/001/251/145/1240/ingredients_fr.7.200.jpg;;;;1674;1674;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96;93;;;;;;;;;;;;1;;;;1;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511451257;http://world-en.openfoodfacts.org/product/0012511451257/wholesome-organic-lite-pancake-syrup;usda-ndb-import;1489076891;2017-03-09T16:28:11Z;1587588624;2020-04-22T20:50:24Z;Wholesome!, organic lite pancake syrup;;;;;Wholesome,  Wholesome Sweeteners  Inc.;wholesome,wholesome-sweeteners-inc;Sweeteners, Syrups, Simple syrups;en:sweeteners,en:syrups,en:simple-syrups;Sweeteners,Syrups,Simple syrups;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;Organic invert sugar cane syrup, water, contains 2% or less of: natural flavor, xanthan gum, organic caramel color, salt, citric acid.;;;;;;0.25 cup (60 ml);60;;3;;en:e150c,en:e330,en:e415;E150c - Ammonia caramel,E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:simple-syrups;Simple syrups;;;;;;;;908;908;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;50;;;;;;;;;;;;0;;;;0.1;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511464103;http://world-en.openfoodfacts.org/product/0012511464103/organic-sugar-wholesome-sweetners;openfoodfacts-contributors;1404400762;2014-07-03T15:19:22Z;1545997008;2018-12-28T11:36:48Z;Organic Sugar;;NET WT 10 LB;;;Wholesome Sweetners;wholesome-sweetners;;;;;;;;Organic;en:organic;Organic;;;;;;;;United States;en:united-states;United States;;;;;;;4 g;4;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/251/146/4103/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/251/146/4103/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/001/251/146/4103/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/251/146/4103/nutrition_en.5.200.jpg;;1580;1580;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012511467715;http://world-en.openfoodfacts.org/product/0012511467715/natural-raw-cane-turbinado-sugar-wholesome;usda-ndb-import;1489063677;2017-03-09T12:47:57Z;1587578820;2020-04-22T18:07:00Z;Natural Raw Cane Turbinado Sugar;;;;;Wholesome!;wholesome;Sweeteners, Sugars;en:sweeteners,en:sugars;Sweeteners,Sugars;;;;;;;;;;;;;;;United States;en:united-states;United States;Raw cane turbinado sugar*;;;;;;2 tsp (8 g);8;;0;;;;0;;;0;;;;;;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Wholesome Sweeteners, Inc.;en:sugars;Sugars;;;;;;;;1569;1569;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
