0017077112062;http://world-en.openfoodfacts.org/product/0017077112062/farmer-cheese-apricot;org-database-usda;1587658211;2020-04-23T16:10:11Z;1587658211;2020-04-23T16:10:11Z;Farmer cheese, apricot;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized cultured low fat milk, apricot base (water, apricots, sugar, natural flavors, pectin, locust bean gum, annatto extract (for color)).;;;;;;142 g (142 g);142;;3;;en:e160b,en:e410,en:e440,en:e440i;E160b - Annatto,E410 - Locust bean gum,E440 - Pectins,E440i - Pectin;0;;;0;;;-4;a;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Lifeway Foods Inc.;en:cheeses;Cheeses;;;;;;;;293;293;;0.7;0.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.025;6.34;5.63;;;;;;;;;0;;;9.86;;;;0.0975;0.039;;0.0002112;;;;;0.0008;;;;;;;;;;;;;;0.106;;0.00025;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0017077112086;http://world-en.openfoodfacts.org/product/0017077112086/kefir-lifeway;usda-ndb-import;1489136655;2017-03-10T09:04:15Z;1587628605;2020-04-23T07:56:45Z;Kefir;;;;;Lifeway;lifeway;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized lowfat milk, nonfat milk, cane sugar, oat fiber, pectin, natural vanilla flavor, natural plum flavor, natural flavors, vitamin a palmitate, vitamin d3.;;;;;;1 BOTTLE (240 ml);240;;1;;en:e440,en:e440i;E440 - Pectins,E440i - Pectin;0;;;0;;;-2;a;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Lifeway Foods Inc.;en:yogurts;Yogurts;;;;;;;;280;280;;0.83;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;10;8.33;;;;;;;;;1.2;;;4.58;;;;0.13;0.052;;0.0000624;;0.00000105;;;0;;;;;;;;;;;;;;0.125;;0;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0017077112321;http://world-en.openfoodfacts.org/product/0017077112321/eggnog-kefir-cultured-lowfat-milk-smoothie-eggnog-lifeway;usda-ndb-import;1489093922;2017-03-09T21:12:02Z;1587593330;2020-04-22T22:08:50Z;Eggnog kefir cultured lowfat milk smoothie, eggnog;;;;;Lifeway;lifeway;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural eggnog flavor, natural flavors, annatto extract (for color), vitamin a palmitate, vitamin d3, live and active cultures.;;;;;;1 cup (240 ml);240;;2;;en:e160b,en:e440,en:e440i;E160b - Annatto,E440 - Pectins,E440i - Pectin;0;;;0;;;-1;a;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Lifeway Foods Inc.;en:yogurts;Yogurts;;;;;;;;243;243;;0.83;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;8.33;8.33;;;;;;;;;0;;;4.58;;;;0.13;0.052;;0.0000624;;0.00000105;;;0.001;;;;;;;;;;;;0.157;;0.162;;0;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0017077113083;http://world-en.openfoodfacts.org/product/0017077113083/veggie-kefir-tomato-lifeway;usda-ndb-import;1489141947;2017-03-10T10:32:27Z;1489141947;2017-03-10T10:32:27Z;Veggie Kefir, Tomato;;;;;Lifeway,  Lifeway Foods Inc.;lifeway,lifeway-foods-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized cultured lowfat milk, nonfat milk, tomato juice concentrate, pectin, natural tomato flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3.;;;;;;240 ml (1 BOTTLE);240;;1;;en:e440,en:e440i;E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;192;192;;0.83;0.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;5;6.67;;;;;;;;;0.4;;;4.17;;;;0.13208;0.052832;;0.0000375;;0.00000105;;;0;;;;;;;;;;;;;;0.125;;0.0003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0017077113328;http://world-en.openfoodfacts.org/product/0017077113328/limited-edition-watermelon-kefir-cultured-lowfat-milk-smoothie-watermelon-lifeway;usda-ndb-import;1489070570;2017-03-09T14:42:50Z;1587584327;2020-04-22T19:38:47Z;Limited edition watermelon kefir cultured lowfat milk smoothie, watermelon;;;;;Lifeway,  Lifeway Foods Inc.;lifeway,lifeway-foods-inc;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized lowfat milk, nonfat milk, cane sugar, pectin, natural watermelon flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3, live and active cultures.;;;;;;1 cup (240 ml);240;;1;;en:e440,en:e440i;E440 - Pectins,E440i - Pectin;0;;;0;;;-1;a;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Lifeway Foods Inc.;en:yogurts;Yogurts;;;;;;;;243;243;;0.83;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;8.33;8.33;;;;;;;;;0;;;4.58;;;;0.13;0.052;;0.0000624;;0.00000105;;;0;;;;;;;;;;;;0.158;;0.162;;0;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0017077114080;http://world-en.openfoodfacts.org/product/0017077114080/veggie-kefir-cucumber-lifeway;usda-ndb-import;1489141947;2017-03-10T10:32:27Z;1489141948;2017-03-10T10:32:28Z;Veggie Kefir, Cucumber;;;;;Lifeway,  Lifeway Foods Inc.;lifeway,lifeway-foods-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized cultured lowfat milk, nonfat milk, cucumber juice concentrate, pectin, natural cucumber flavor, viatmin a palmitate, vitamin d3.;;;;;;240 ml (1 BOTTLE);240;;1;;en:e440,en:e440i;E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;176;176;;0.83;0.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;5;5.83;;;;;;;;;0.4;;;3.75;;;;0.12192;0.048768;;0.0000126;;0.00000105;;;0;;;;;;;;;;;;;;0.125;;0.00015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0017077114325;http://world-en.openfoodfacts.org/product/0017077114325/russian-style-ryazhenka-cooked-cultured-milk-russian-style;org-database-usda;1587658205;2020-04-23T16:10:05Z;1587658205;2020-04-23T16:10:05Z;Russian style ryazhenka cooked cultured milk, russian style;;;;;;;Dairies, Fermented foods, Fermented milk products, Milks, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:milks,en:yogurts;Dairies,Fermented foods,Fermented milk products,Milks,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, pectin, vitamin d3, live and active cultures.;;;;;;1 cup (240 ml);240;;1;;en:e440,en:e440i;E440 - Pectins,E440i - Pectin;0;;;0;;;1;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Lifeway Foods Inc.;en:yogurts;Yogurts;;;;;;;;259;259;;3.33;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.012;5;5;;;;;;;;;0;;;3.33;;;;0.13;0.052;;0.0000624;;;;;0;;;;;;;;;;;;0.157;;0.165;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0017077115087;http://world-en.openfoodfacts.org/product/0017077115087/veggie-blend-kefir-cultured-lowfat-milk-beet-lifeway;usda-ndb-import;1489141936;2017-03-10T10:32:16Z;1489141936;2017-03-10T10:32:16Z;Veggie Blend Kefir Cultured Lowfat Milk, Beet;;;;;Lifeway,  Lifeway Foods Inc.;lifeway,lifeway-foods-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized cultured milk(monfat milk, beet juice concentrate pectin, natural beet flavor , natural flavors, vitamin a palmitate, vitamin b6.;;;;;;240 ml (1 BOTTLE);240;;1;;en:e440,en:e440i;E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;192;192;;1.04;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;5;6.25;;;;;;;;;0.4;;;4.17;;;;0.127;0.0508;;0.0000375;;0.00000105;;;0;;;;;;;;;;;;;;0.125;;0.00015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0017077115322;http://world-en.openfoodfacts.org/product/0017077115322/hibiscus-rhubarb-pie-kefir-cultured-lowfat-milk-smoothie;org-database-usda;1587658208;2020-04-23T16:10:08Z;1587658208;2020-04-23T16:10:08Z;Hibiscus rhubarb pie kefir cultured lowfat milk smoothie;;;;;;;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized cultured lowfat milk, nonfat milk, cane sugar, pectin, natural rhubarb flavor, natural hibiscus flavor, natural flavors, red beet juice (for color), vitamin a palmitate, vitamin d3.;;;;;;1 cup (240 ml);240;;1;;en:e440,en:e440i;E440 - Pectins,E440i - Pectin;0;;;0;;;-1;a;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Lifeway Foods Inc.;en:yogurts;Yogurts;;;;;;;;259;259;;1.04;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;8.33;8.33;;;;;;;;;0;;;4.58;;;;0.13;0.052;;;;;;;;;;;;;;;;;;;0.157;;0.162;;0;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0017077116060;http://world-en.openfoodfacts.org/product/0017077116060/farmer-cheese-strawberry-rosehip;org-database-usda;1587658212;2020-04-23T16:10:12Z;1587658212;2020-04-23T16:10:12Z;Farmer cheese, strawberry rosehip;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized cultured low fat milk, strawberry rosehip base (water, sugar, strawberries, strawberry and rosehip flavors with other natural flavors, pectin, locust bean gum, fruit and vegetable juice concentrate (for color)).;;;;;;1 CONTAINER (142 g);142;;2;;en:e410,en:e440,en:e440i;E410 - Locust bean gum,E440 - Pectins,E440i - Pectin;0;;;0;;;-4;a;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Lifeway Foods Inc.;en:cheeses;Cheeses;;;;;;;;322;322;;0.7;0.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.025;7.04;6.34;;;;;;;;;0;;;9.86;;;;0.0975;0.039;;0.0002112;;;;;0.0017;;;;;;;;;;;;;;0.106;;0.00025;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
