0011110868589;http://world-en.openfoodfacts.org/product/0011110868589/zesty-garlic-dip-and-spread-private-selection;usda-ndb-import;1489062007;2017-03-09T12:20:07Z;1587577803;2020-04-22T17:50:03Z;Zesty garlic dip and spread;;;;;Private Selection;private-selection;Groceries, Sauces, Dips;en:groceries,en:sauces,en:dips;Groceries,Sauces,Dips;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, canola oil, distilled vinegar, sugar, egg yolks, modified corn starch, garlic, salt, spices, dehydrated onion, phosphoric acid, potassium sorbate and sodium benzoate as preservatives, basil, xanthan gum, basil extract, calcium disodium edta to preserve freshness.;;;;;;1 Tbsp (15 g);15;;2;;en:e338,en:e415;E338 - Phosphoric acid,E415 - Xanthan gum;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:dips;Dips;;;;;;;;1393;1393;;33.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.067;13.33;6.67;;;;;;;;;;;;0;;;;2;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110868596;http://world-en.openfoodfacts.org/product/0011110868596/roasted-corn-aioli-private-selection;usda-ndb-import;1489064614;2017-03-09T13:03:34Z;1587579431;2020-04-22T18:17:11Z;Roasted Corn Aioli;;;;;Private Selection;private-selection;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, canola oil, distilled vinegar, sugar, egg yolks, modified corn starch, garlic, salt, spice, dehydrated onion, phosphoric acid, potassium sorbate and sodium benzoate as preservatives, xanthan gum, natural & artificial flavors, calcium disodium edta to preserve freshness.;;;;;;1 Tbsp (15 g);15;;2;;en:e338,en:e415;E338 - Phosphoric acid,E415 - Xanthan gum;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:sauces;Sauces;;;;;;;;1393;1393;;33.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.067;13.33;6.67;;;;;;;;;;;;0;;;;2;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110868602;http://world-en.openfoodfacts.org/product/0011110868602/aioli-private-selection;usda-ndb-import;1489062010;2017-03-09T12:20:10Z;1587577805;2020-04-22T17:50:05Z;Aioli;;;;;Private Selection;private-selection;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Canola oil, distilled vinegar, water, mustard (vinegar, mustard seed, water, salt, white wine, turmeric spices), egg yolk, salt, modified corn starch garlic, spices, lemon juice concentrate, phosphoric acid, potassium sorbate and sodium benzoate as preservatives, xanthan gum, dill weed, dill extract, calcium disodium edta to preserve freshness.;;;;;;1 Tbsp (15 g);15;;2;;en:e338,en:e415;E338 - Phosphoric acid,E415 - Xanthan gum;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:sauces;Sauces;;;;;;;;1674;1674;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.067;6.67;0;;;;;;;;;;;;0;;;;3.1675;1.267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110868626;http://world-en.openfoodfacts.org/product/0011110868626/private-selection-cookie-dough-triple-chocolate-chunk;usda-ndb-import;1489075835;2017-03-09T16:10:35Z;1587587892;2020-04-22T20:38:12Z;Private selection, cookie dough, triple chocolate chunk;;;;;Private Selection,  The Kroger Co.;private-selection,the-kroger-co;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pie dough;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pie dough;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached wheat flour (flour, ascorbic acid [dough conditioner], niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, semi-sweet chocolate chunks (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, vanilla extract), butter, non-hydrogenated margarine (palm and palm kernel oil, canola oil, water, salt, whey powder, vegetable monoglycerides, soy lecithin, potassium sorbate [preservative], citric acid, artificial flavor, vitamin a palmitate, colored with beta carotene, vitamin d3), milk chocolate chunks (sugar, cocoa butter, whole milk powder, chocolate liquor, soy lecithin, vanilla extract), white chocolate chunks (sugar, cocoa butter, whole milk powder, soy lecithin, vanilla extract, salt), eggs, molasses, invert sugar, baking soda, natural flavor, salt.;en:eggs,en:milk;;;;;1 COOKIE (38 g);38;;4;;en:e160a,en:e160ai,en:e202,en:e322,en:e322i,en:e330;E160a - Alpha-carotene,E160ai - Beta-carotene,E202 - Potassium sorbate,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid;0;;;0;;;24;e;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:pie-dough;Pie dough;;;;;;;;1870;1870;;21.05;10.53;;;;;;;;;;;;;;;5.26;0;;;;;;;;;;;;;;;;;0;0.039;60.53;39.47;;;;;;;;;2.6;;;5.26;;;;0.79;0.316;;0.0001578;;;;;0;;;;;;;;;;;;;;0.053;;0.00189;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0011110868640;http://world-en.openfoodfacts.org/product/0011110868640/private-selection-sea-salt-caramel-chocolate-chunk;usda-ndb-import;1489066500;2017-03-09T13:35:00Z;1587580712;2020-04-22T18:38:32Z;Private selection, sea salt caramel chocolate chunk;;;;;Private Selection;private-selection;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached wheat flour (flour, ascorbic acid [dough conditioner], niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, semi-sweet chocolate chunks (sugar, chocolate liquor, cocoa butter, dextrose, soy lecithin, vanilla extract), baking caramel (sugar, palm kernel oil and palm oil, sorbitol, nonfat milk, corn syrup, natural and artificial flavor, food starch modified [tapioca], salt, mono and diglycerides, carrageenan, soy lecithin, disodium phosphate, sodium citrate), butter, non-hydrogenated margarine (palm and palm kernel oil, canola oil, water, salt, whey powder, vegetable monoglycerides, soy lecithin,potassium sorbate [preservative], citric acid, artificial flavor, vitamin a palmitate, colored with beta carotene, vitamin d3), eggs, water, invert sugar, sea salt, baking soda, natural flavor.;;;;;;1 COOKIE (38 g);38;;8;;en:e160a,en:e160ai,en:e202,en:e322,en:e322i,en:e330,en:e339,en:e339ii,en:e407,en:e420,en:e420i,en:e471;E160a - Alpha-carotene,E160ai - Beta-carotene,E202 - Potassium sorbate,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E339 - Sodium phosphates,E339ii - Disodium phosphate,E407 - Carrageenan,E420 - Sorbitol,E420i - Sorbitol,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;28;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:biscuits;Biscuits;;;;;;;;1761;1761;;21.05;10.53;;;;;;;;;;;;;;;3.95;0;;;;;;;;;;;;;;;;;0;0.026;60.53;36.84;;;;;;;;;2.6;;;5.26;;;;1.58;0.632;;0.0001578;;;;;0;;;;;;;;;;;;;;0.053;;0.00189;;;;;;;;;;;;;;;;;;;;;28;;;;;;;;
0011110868664;http://world-en.openfoodfacts.org/product/0011110868664/private-selection-sliced-blue-cheese;usda-ndb-import;1489077915;2017-03-09T16:45:15Z;1587589306;2020-04-22T21:01:46Z;Private selection, sliced blue cheese;;32 oz;;;Private Selection,  The Kroger Co.;private-selection,the-kroger-co;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, salt, lactic acid culture, penicillium roqueforti, enzymes, calcium chloride.;;;;;;1.5 SLICES) | (ABOUT (28 g);28;;0;;;;0;;;0;;;19;e;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;The Kroger Co.;en:cheeses;Cheeses;https://static.openfoodfacts.org/images/products/001/111/086/8664/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/111/086/8664/front_en.3.200.jpg;;;;;;1644;1644;;35.71;21.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;0;0;;;;;;;;;0;;;17.86;;;;3.215;1.286;;0.0003213;;;;;0;;;;;;;;;;;;;;0.357;;0;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;
0011110868688;http://world-en.openfoodfacts.org/product/0011110868688/zesty-garlic-dip-spread-private-selection;usda-ndb-import;1489062008;2017-03-09T12:20:08Z;1587577803;2020-04-22T17:50:03Z;Zesty garlic dip & spread;;;;;Private Selection;private-selection;Groceries, Sauces, Dips;en:groceries,en:sauces,en:dips;Groceries,Sauces,Dips;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, canola oil, distilled vinegar, sugar, egg yolks, hot sauce (peppers, vinegar, salt), modified corn starch, garlic, salt, dehydrated onion, phosphoric acid, potassium sorbate and sodium benzoate as preservatives, natural flavors, xanthan gum, calcium disodium edta to preserve freshness.;;;;;;1 Tbsp (15 g);15;;2;;en:e338,en:e415;E338 - Phosphoric acid,E415 - Xanthan gum;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:dips;Dips;;;;;;;;1393;1393;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.067;13.33;6.67;;;;;;;;;;;;0;;;;2.5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110868701;http://world-en.openfoodfacts.org/product/0011110868701/gluten-free-spaghetti-simple-truth-organic;usda-ndb-import;1489092683;2017-03-09T20:51:23Z;1587592500;2020-04-22T21:55:00Z;Gluten free spaghetti;;;;;Simple Truth Organic;simple-truth-organic;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Spaghetti;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:spaghetti;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Spaghetti;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic brown rice flour, organic amaranth flour, organic quinoa flour.;;;;;;2 ONZ (56 g);56;;0;;;;0;;;0;;;-6;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:spaghetti;Spaghetti;;;;;;;;1494;1494;;3.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.21;3.57;;;;;;;;;5.4;;;8.93;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.00064;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;
0011110868718;http://world-en.openfoodfacts.org/product/0011110868718/gluten-free-penne-macaroni-product-simple-truth;usda-ndb-import;1489067028;2017-03-09T13:43:48Z;1587580999;2020-04-22T18:43:19Z;Gluten free penne macaroni product;;;;;Simple Truth;simple-truth;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic brown rice flour, organic amaranth flour, organic quinoa flour.;;;;;;2 ONZ (56 g);56;;0;;;;0;;;0;;;-6;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:pastas;Pastas;;;;;;;;1494;1494;;3.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.21;3.57;;;;;;;;;5.4;;;8.93;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.00064;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;
0011110868817;http://world-en.openfoodfacts.org/product/0011110868817/gluten-free-fusilli-macaroni-product-simple-truth-organic;usda-ndb-import;1489067017;2017-03-09T13:43:37Z;1587580993;2020-04-22T18:43:13Z;Gluten free fusilli, macaroni product;;;;;Simple Truth Organic;simple-truth-organic;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic brown rice flour, organic amaranth flour, organic quinoa flour.;;;;;;2 ONZ (56 g);56;;0;;;;0;;;0;;;-6;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:pastas;Pastas;;;;;;;;1494;1494;;3.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.21;3.57;;;;;;;;;5.4;;;8.93;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.00064;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;
0011110868824;http://world-en.openfoodfacts.org/product/0011110868824/gluten-free-elbow-macaroni-macaroni-product-simple-truth-organic;usda-ndb-import;1489067106;2017-03-09T13:45:06Z;1587581041;2020-04-22T18:44:01Z;Gluten Free Elbow Macaroni, Macaroni Product;;;;;Simple Truth Organic;simple-truth-organic;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic brown rice flour, organic amaranth flour, organic quinoa flour.;;;;;;2 ONZ (56 g);56;;0;;;;0;;;0;;;-6;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:pastas;Pastas;;;;;;;;1494;1494;;3.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.21;3.57;;;;;;;;;5.4;;;8.93;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.00064;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;
0011110869005;http://world-en.openfoodfacts.org/product/0011110869005/kroger-nice-n-cheesy-cheese-spread;usda-ndb-import;1489068773;2017-03-09T14:12:53Z;1587582229;2020-04-22T19:03:49Z;Kroger, nice 'n cheesy, cheese spread;;;;;Kroger;kroger;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;Kroger;United States;en:united-states;United States;Cultured milk and skim milk, water, whey, sodium, phosphate, cream salt, lactic acid, sorbic acid (preservative), sodium alginate, color (apo carotenal, beta carotene and annatto), enzymes, sodium citrate.;;;;;;1 ONZ (28 g);28;;6;;en:e160a,en:e160ai,en:e160b,en:e200,en:e270,en:e331,en:e401;E160a - Alpha-carotene,E160ai - Beta-carotene,E160b - Annatto,E200 - Sorbic acid,E270 - Lactic acid,E331 - Sodium citrates,E401 - Sodium alginate;0;;;1;;e160a-beta-carotene;20;e;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:cheeses;Cheeses;;;;;;;;1197;1197;;21.43;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;10.71;10.71;;;;;;;;;0;;;14.29;;;;4.1075;1.643;;0.0003213;;;;;0;;;;;;;;;;;;;;0.536;;0;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0011110869074;http://world-en.openfoodfacts.org/product/0011110869074/nice-n-cheesy-queso-blanco-with-jalapenos;org-database-usda;1587643667;2020-04-23T12:07:47Z;1587643667;2020-04-23T12:07:47Z;Nice 'n cheesy queso blanco with jalapenos;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, water, whey, skim milk, sodium phosphate, maltodextrin, cream, jalapeno peppers, whey protein concentrate, milk protein concentrate, salt, cheese culture, calcium phosphate, sodium alginate, sorbic acid (preservative), vinegar, lactic acid, natural flavor, enzymes, calcium chloride.;en:milk;;;;;1 ONZ (28 g);28;;3;;en:e200,en:e270,en:e401;E200 - Sorbic acid,E270 - Lactic acid,E401 - Sodium alginate;0;;;0;;;19;e;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:cheeses;Cheeses;;;;;;;;1046;1046;;17.86;10.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;10.71;7.14;;;;;;;;;0;;;14.29;;;;4.1975;1.679;;0.0002142;;;;;0;;;;;;;;;;;;;;0.536;;0;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;
