0028400589895;http://world-en.openfoodfacts.org/product/0028400589895/cheetos-crunchy-flamin-hot;kiliweb;1541043197;2018-11-01T03:33:17Z;1584845288;2020-03-22T02:48:08Z;Cheetos Crunchy Flamin' Hot;;;;;;;en:salty-snacks;en:snacks,en:salty-snacks;Snacks,Salty snacks;;;;;en:contains-milk;en:contains-milk;Contains milk;;;;;;;;France;en:france;France;enriched corn meal (corn meal, ferrous sulfate, niacin, thiamin mononitrate, riboflavin, folic acid), vegetable oil (corn, canola and/or sunflower oil), flamin' hot seasoning (maltodextrín (made from con], salt, sugar, monosodium glutamate, yeast extract, citric acid, artificial color (red 40 lake, yellow 6 lake, yellow 6, yellow 51, sunflower oil, cheddar cheese [milk, cheese cultures, salt, enzymes], onion powder, whey, whey protein concentrate, garlic powder, natural flavor, buttermilk, sodium diacetate, disodiam inosinate, disodium guanylate), and salt, contains milk ingredients, critol at;;;;;;;;;6;;en:e110,en:e129,en:e262,en:e262ii,en:e330,en:e621,en:e627;E110 - Sunset yellow FCF,E129 - Allura red ac,E262 - Sodium acetates,E262ii - Sodium diacetate,E330 - Citric acid,E621 - Monosodium glutamate,E627 - Disodium guanylate;0;;;0;;;2;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:salty-snacks;Salty snacks;https://static.openfoodfacts.org/images/products/002/840/058/9895/front_en.6.400.jpg;https://static.openfoodfacts.org/images/products/002/840/058/9895/front_en.6.200.jpg;;;;;;711;711;;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1;;;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0028400590020;http://world-en.openfoodfacts.org/product/0028400590020/crunchy-cheese-flavored-snacks-cheetos;kiliweb;1523297948;2018-04-09T18:19:08Z;1590017036;2020-05-20T23:23:56Z;Crunchy cheese flavored snacks;;;;;cheetos;cheetos;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/002/840/059/0020/front_en.7.400.jpg;https://static.openfoodfacts.org/images/products/002/840/059/0020/front_en.7.200.jpg;https://static.openfoodfacts.org/images/products/002/840/059/0020/ingredients_fr.5.400.jpg;https://static.openfoodfacts.org/images/products/002/840/059/0020/ingredients_fr.5.200.jpg;;;;2540;2540;;39.29;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53.57;0;;;;;;;;;;;;3.57;;;;2.3586;0.94344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400594004;http://world-en.openfoodfacts.org/product/0028400594004/pita-chips-frito-lay-company;usda-ndb-import;1489071365;2017-03-09T14:56:05Z;1489071365;2017-03-09T14:56:05Z;Pita Chips;;;;;Frito-Lay Company;frito-lay-company;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), sunflower and/or canola oil, cheddar cheese (milk, cheese cultures, salt, enzymes), sea salt, less than 2% of the following: organic cane sugar, wheat g;;;;;;28 g (7 CHIPS | ABOUT);28;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2092;2092;;21.43;3.57;;;;;;;;;;;;;;;12.5;1.79;;;;;;;;;;;;;;;;;0;0.018;64.29;3.57;;;;;;;;;3.6;;;14.29;;;;2.99466;1.197864;;0;;;;;0;0.536;0.364286;0.004286;;;0.000114;;;;;;;;0;;0.00257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400595872;http://world-en.openfoodfacts.org/product/0028400595872/baken-ets-fried-pork-skins-frito-lay-company;usda-ndb-import;1489075914;2017-03-09T16:11:54Z;1489075914;2017-03-09T16:11:54Z;Baken-Ets, Fried Pork Skins;;;;;Frito-Lay Company;frito-lay-company;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Fried pork skins, sat.;;;;;;14 g (9 PIECES);14;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2389;2389;;35.71;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.143;0;0;;;;;;;;;0;;;50;;;;5.44322;2.177288;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400595964;http://world-en.openfoodfacts.org/product/0028400595964/chicharrones-fried-pork-skins-frito-lay-company;usda-ndb-import;1489073224;2017-03-09T15:27:04Z;1489073224;2017-03-09T15:27:04Z;Chicharrones Fried Pork Skins;;;;;Frito-Lay Company;frito-lay-company;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Fried pork skins, salt, maltodextrin (made from corn), malic acid, natural flavor (including vinegar solids), citric acid, monosodium glutamate, sodium diacetate, sunflower oil and sugar;;;;;;14 g (9 PIECES);14;;4;;en:e262,en:e262ii,en:e296,en:e330,en:e621;E262 - Sodium acetates,E262ii - Sodium diacetate,E296 - Malic acid,E330 - Citric acid,E621 - Monosodium glutamate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2092;2092;;32.14;14.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;7.14;0;;;;;;;;;0;;;50;;;;7.07644;2.830576;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400595971;http://world-en.openfoodfacts.org/product/0028400595971/baken-ets-chicharrones-fried-pork-skins-hot-n-spicy-frito-lay-company;usda-ndb-import;1489074113;2017-03-09T15:41:53Z;1489074113;2017-03-09T15:41:53Z;Baken-Ets, Chicharrones Fried Pork Skins, Hot'N Spicy;;;;;Frito-Lay Company;frito-lay-company;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Fried pork skins, salt, maltodextrin (made from corn), monosodium glutamate, spices, torula yeast, dextrose, onion powder, paprika, natural flavors, garlic powder, artificial color (red 40 lake, yellow 6 lake, blue 1 lake), and paprika extract.;;;;;;14 g (9 PIECES);14;;3;;en:e129,en:e160c,en:e621;E129 - Allura red ac,E160c - Paprika extract,E621 - Monosodium glutamate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2092;2092;;32.14;14.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;7.14;0;;;;;;;;;0;;;50;;;;6.89356;2.757424;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400595988;http://world-en.openfoodfacts.org/product/0028400595988/pork-skins-frito-lay-company;usda-ndb-import;1489073224;2017-03-09T15:27:04Z;1489073224;2017-03-09T15:27:04Z;Pork Skins;;;;;Frito-Lay Company;frito-lay-company;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Fried pork cracklings and salt;;;;;;15 g (7 PIECES);15;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2230;2230;;33.33;13.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;0;0;;;;;;;;;6.7;;;60;;;;6.43382;2.573528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400595995;http://world-en.openfoodfacts.org/product/0028400595995/chicharrones-fried-pork-skins-frito-lay-company;usda-ndb-import;1489071365;2017-03-09T14:56:05Z;1489071366;2017-03-09T14:56:06Z;Chicharrones Fried Pork Skins;;;;;Frito-Lay Company;frito-lay-company;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Fried pork skins, salt, sugar, fructose, tomato powder, onion powder, monosodium glutamate, maltodextrin (made from corn), spices and coloring (including red pepper), natural flavors (including natural smoke flavor), sunflower oil, garlic powder and artif;;;;;;14 g (9 PIECES);14;;1;;en:e621;E621 - Monosodium glutamate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2092;2092;;32.14;14.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;7.14;7.14;;;;;;;;;0;;;50;;;;6.53034;2.612136;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400596008;http://world-en.openfoodfacts.org/product/0028400596008/fries-corn-potato-snacks-flamin-hot-chester-s;usda-ndb-import;1489068425;2017-03-09T14:07:05Z;1489068426;2017-03-09T14:07:06Z;Fries Corn & Potato Snacks, Flamin' Hot;;;;;Chester's;chester-s;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched corn meal (corn meal, ferrous sulfate, niacin, thiamin mononitrate, riboflavin, and folic acid), vegetable oil (corn, canola, and/or sunflower oil), dried potatoes, cheddar cheese (milk, cheese cultures, salt, enzymes), salt, whey, buttermilk, monosodium glutamate. tomato powder, romano cheese (part-skim cow's milk, cheese cultures, salt, enzymes), whey protein concentrate, onion powder, artificial color (red 40 lake, yellow 6 lake, yellow 6), natural flavor, garlic powder, lactic acid, citric acid, sugar, disodium inosinate, and disodium guanylate.;;;;;;28 g (1 oz);28;;7;;en:e110,en:e129,en:e270,en:e330,en:e621,en:e627,en:e631;E110 - Sunset yellow FCF,E129 - Allura red ac,E270 - Lactic acid,E330 - Citric acid,E621 - Monosodium glutamate,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2092;2092;;28.57;5.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;57.14;3.57;;;;;;;;;3.6;;;7.14;;;;2.54;1.016;;0.0001071;;;;;0.0043;;;;;;;;;;;;;;0;;0.00257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400596077;http://world-en.openfoodfacts.org/product/0028400596077/cheetos-puffs-chese-flavor-frito-lay;openfoodfacts-contributors;1538495395;2018-10-02T15:49:55Z;1571584517;2019-10-20T15:15:17Z;Cheetos Puffs Chese Flavor;;8 oz;;;Frito Lay, Cheetos;frito-lay,cheetos;;;;;;;;;;;;;;;;États-Unis;snucks;United States;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400596473;http://world-en.openfoodfacts.org/product/0028400596473/corn-potato-snacks-bacon-cheddar-chester-s;usda-ndb-import;1489068427;2017-03-09T14:07:07Z;1489068427;2017-03-09T14:07:07Z;Corn & Potato Snacks, Bacon Cheddar;;;;;Chester's;chester-s;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched corn meal (corn meal, ferrous sulfate, niacin,thiamin mononitrate, riboflavin, folic acid), vegetable oil (corn, canola and/or sunflower oil), dried potatoes, maltodextrin (made from corn), salt, monosodium glutamate, citric acid, onion powder, whey, cheddar cheese (milk, cheese cultures, salt, enzymes), sugar, natural and artificial flavors (including natural cheddar & romano cheese type flavor, natural fried bacon type flavor), corn syrup solids, yeast extract, garlic powder, artificial color (yellow 6 lake, yellow 5 lake, blue 1 lake), parmesan cheese (milk, cheese cultures, salt, enzymes), and sodium caseinate.;;;;;;28 g (1 oz);28;;2;;en:e330,en:e621;E330 - Citric acid,E621 - Monosodium glutamate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2243;2243;;28.57;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;60.71;0;;;;;;;;;3.6;;;7.14;;;;1.905;0.762;;0;;;;;0.0043;;;;;;;;;;;;;;0;;0.00129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400596688;http://world-en.openfoodfacts.org/product/0028400596688/cheetos-puffs;kiliweb;1542492796;2018-11-17T22:13:16Z;1576783066;2019-12-19T19:17:46Z;Cheetos Puffs;;;;;;;;;;;;;;en:contains-milk;en:contains-milk;Contains milk;;;;;;;;France;en:france;France;enriched corn meal (corn meal, ferrous sulfate, niacin, thiamin mononitrate, riboflavin, folic acid), vegetable oil (corn, canola, and/or sunflower oild, cheese seasoning (whey, cheddar cheese [milk, cheese cultures, salt, enzymes], canola oil, maltodextrin [made from corn], natural and artificial flavors, salt, whey protein concentrate, monosodium glutamate, lactic acid, citric acid, artificial color [yellow 6]), and salt, contains milk ingredients,;;;;;;;;;4;;en:e110,en:e270,en:e330,en:e621;E110 - Sunset yellow FCF,E270 - Lactic acid,E330 - Citric acid,E621 - Monosodium glutamate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/002/840/059/6688/front_en.6.400.jpg;https://static.openfoodfacts.org/images/products/002/840/059/6688/front_en.6.200.jpg;;;https://static.openfoodfacts.org/images/products/002/840/059/6688/nutrition_en.8.400.jpg;https://static.openfoodfacts.org/images/products/002/840/059/6688/nutrition_en.8.200.jpg;;669;669;;10;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;1;;;;;;;;;;;;2;;;;0.6;0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400596695;http://world-en.openfoodfacts.org/product/0028400596695/cheetos-flamin-hot-puffs-frito-lay;openfoodfacts-contributors;1530503047;2018-07-02T03:44:07Z;1583719013;2020-03-09T01:56:53Z;CHEETOS flamin' hot puffs;;226.8 g;;;FRITO LAY;frito-lay;;;;;;;;;;;;;;;;;;Canada;en:canada;Canada;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/002/840/059/6695/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/840/059/6695/front_en.3.200.jpg;https://static.openfoodfacts.org/images/products/002/840/059/6695/ingredients_en.6.400.jpg;https://static.openfoodfacts.org/images/products/002/840/059/6695/ingredients_en.6.200.jpg;https://static.openfoodfacts.org/images/products/002/840/059/6695/nutrition_en.9.400.jpg;https://static.openfoodfacts.org/images/products/002/840/059/6695/nutrition_en.9.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028400596701;http://world-en.openfoodfacts.org/product/0028400596701/lay-s-stax-xtra-flamin-hot;veganeamos;1525821171;2018-05-08T23:12:51Z;1587219202;2020-04-18T14:13:22Z;Lay's Stax Xtra flamin' hot;;;;;Lay's;lay-s;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;DRIED POTATOES, VEGETABLE OIL (SUNFLOWER CORN,AND/OR COTTONSEED OIL), UNMODIFIED POTATO STARCH. RICE FLOUR, SUGAR, AND LESS THAN 2% OF THE FOLLOWING: MALTODEXTRIN (MADE FROM CORN), SALT, DEXTROSE, MONDOSODIUM GLUTAMATE YEAST EXTRACT, CHEDDAR ESE MILK, CHEESE CULTURES. SALT, ENZYMES), WHEY, CITRIC AG WN POWDER, ARTIFICIAL COLOR IRED 40 LAKE YELLOW AKE, YELLO NATURAL FLAVOR, B UTTERMILK, GARLIC POWDER, LACTOSE SKIM MILK, LACTIC ACID, DISODIUM INOSINATE DISUW UNTAINS MILK AND SOY INGREDIENTS DIGLYCERIDES AND SOY LECITHIN.;;;;;;;;;2;;en:e270,en:e322,en:e322i;E270 - Lactic acid,E322 - Lecithins,E322i - Lecithin;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
